date,city,PM_China,PM_US Post
2015-5-6,Shanghai,23.0,22.0
2015-5-6,Shanghai,23.0,25.0
2015-5-6,Shanghai,21.0,27.0
2015-5-6,Shanghai,26.0,25.0
2015-5-6,Shanghai,23.0,30.0
2015-5-6,Shanghai,28.0,35.0
2015-5-6,Shanghai,32.0,34.0
2015-5-6,Shanghai,35.0,36.0
2015-5-6,Shanghai,39.0,38.0
2015-5-6,Shanghai,48.0,58.0
2015-5-6,Shanghai,57.0,58.0
2015-5-6,Shanghai,59.0,62.0
2015-5-6,Shanghai,65.0,62.0
2015-5-6,Shanghai,54.0,48.0
2015-5-6,Shanghai,49.0,46.0
2015-5-6,Shanghai,47.0,45.0
2015-5-6,Shanghai,46.0,49.0
2015-5-6,Shanghai,45.0,52.0
2015-5-6,Shanghai,47.0,38.0
2015-5-6,Shanghai,42.0,46.0
2015-5-6,Shanghai,44.0,38.0
2015-5-6,Shanghai,40.0,32.0
2015-5-7,Shanghai,39.0,34.0
2015-5-7,Shanghai,46.0,37.0
2015-5-7,Shanghai,39.0,39.0
2015-5-7,Shanghai,40.0,48.0
2015-5-7,Shanghai,49.0,44.0
2015-5-7,Shanghai,47.0,52.0
2015-5-7,Shanghai,51.0,51.0
2015-5-7,Shanghai,64.0,66.0
2015-5-7,Shanghai,80.0,66.0
2015-5-7,Shanghai,78.0,66.0
2015-5-7,Shanghai,81.0,83.0
2015-5-7,Shanghai,89.0,74.0
2015-5-7,Shanghai,92.0,81.0
2015-5-7,Shanghai,95.0,82.0
2015-5-7,Shanghai,78.0,61.0
2015-5-7,Shanghai,59.0,44.0
2015-5-7,Shanghai,51.0,44.0
2015-5-7,Shanghai,46.0,45.0
2015-5-7,Shanghai,42.0,34.0
2015-5-7,Shanghai,39.0,44.0
2015-5-7,Shanghai,34.0,39.0
2015-5-7,Shanghai,30.0,35.0
2015-5-7,Shanghai,25.0,29.0
2015-5-7,Shanghai,29.0,33.0
2015-5-8,Shanghai,27.0,26.0
2015-5-8,Shanghai,31.0,28.0
2015-5-8,Shanghai,30.0,38.0
2015-5-8,Shanghai,28.0,36.0
2015-5-8,Shanghai,32.0,35.0
2015-5-8,Shanghai,34.0,35.0
2015-5-8,Shanghai,34.0,32.0
2015-5-8,Shanghai,32.0,35.0
2015-5-8,Shanghai,28.0,30.0
2015-5-8,Shanghai,24.0,31.0
2015-5-8,Shanghai,21.0,28.0
2015-5-8,Shanghai,20.0,28.0
2015-5-8,Shanghai,24.0,25.0
2015-5-8,Shanghai,23.0,28.0
2015-5-8,Shanghai,27.0,32.0
2015-5-8,Shanghai,24.0,27.0
2015-5-8,Shanghai,25.0,33.0
2015-5-8,Shanghai,28.0,39.0
2015-5-8,Shanghai,34.0,35.0
2015-5-8,Shanghai,35.0,34.0
2015-5-8,Shanghai,28.0,30.0
2015-5-8,Shanghai,26.0,21.0
2015-5-8,Shanghai,20.0,24.0
2015-5-8,Shanghai,20.0,22.0
2015-5-9,Shanghai,19.0,24.0
2015-5-9,Shanghai,19.0,25.0
2015-5-9,Shanghai,26.0,27.0
2015-5-9,Shanghai,28.0,29.0
2015-5-9,Shanghai,29.0,34.0
2015-5-9,Shanghai,27.0,24.0
2015-5-9,Shanghai,15.0,14.0
2015-5-9,Shanghai,10.0,16.0
2015-5-9,Shanghai,10.0,17.0
2015-5-9,Shanghai,14.0,26.0
2015-5-9,Shanghai,18.0,21.0
2015-5-9,Shanghai,24.0,27.0
2015-5-9,Shanghai,29.0,40.0
2015-5-9,Shanghai,33.0,38.0
2015-5-9,Shanghai,27.0,29.0
2015-5-9,Shanghai,27.0,39.0
2015-5-9,Shanghai,23.0,30.0
2015-5-9,Shanghai,22.0,22.0
2015-5-9,Shanghai,21.0,24.0
2015-5-9,Shanghai,26.0,32.0
2015-5-9,Shanghai,28.0,30.0
2015-5-9,Shanghai,26.0,26.0
2015-5-9,Shanghai,23.0,25.0
2015-5-9,Shanghai,22.0,24.0
2015-5-10,Shanghai,21.0,27.0
2015-5-10,Shanghai,27.0,27.0
2015-5-10,Shanghai,31.0,32.0
2015-5-10,Shanghai,31.0,39.0
2015-5-10,Shanghai,42.0,43.0
2015-5-10,Shanghai,47.0,51.0
2015-5-10,Shanghai,47.0,47.0
2015-5-10,Shanghai,38.0,41.0
2015-5-10,Shanghai,30.0,41.0
2015-5-10,Shanghai,31.0,32.0
2015-5-10,Shanghai,26.0,31.0
2015-5-10,Shanghai,24.0,32.0
2015-5-10,Shanghai,32.0,35.0
2015-5-10,Shanghai,37.0,37.0
2015-5-10,Shanghai,36.0,46.0
2015-5-10,Shanghai,34.0,37.0
2015-5-10,Shanghai,37.0,34.0
2015-5-10,Shanghai,42.0,43.0
2015-5-10,Shanghai,42.0,45.0
2015-5-10,Shanghai,46.0,43.0
2015-5-10,Shanghai,49.0,38.0
2015-5-10,Shanghai,46.0,46.0
2015-5-10,Shanghai,46.0,47.0
2015-5-10,Shanghai,46.0,43.0
2015-5-11,Shanghai,44.0,37.0
2015-5-11,Shanghai,36.0,36.0
2015-5-11,Shanghai,37.0,31.0
2015-5-11,Shanghai,32.0,23.0
2015-5-11,Shanghai,30.0,34.0
2015-5-11,Shanghai,31.0,31.0
2015-5-11,Shanghai,29.0,32.0
2015-5-11,Shanghai,27.0,28.0
2015-5-11,Shanghai,26.0,16.0
2015-5-11,Shanghai,19.0,18.0
2015-5-11,Shanghai,19.0,15.0
2015-5-11,Shanghai,23.0,19.0
2015-5-11,Shanghai,35.0,28.0
2015-5-11,Shanghai,48.0,56.0
2015-5-11,Shanghai,48.0,22.0
2015-5-11,Shanghai,18.0,20.0
2015-5-11,Shanghai,26.0,27.0
2015-5-11,Shanghai,27.0,19.0
2015-5-11,Shanghai,19.0,25.0
2015-5-11,Shanghai,25.0,39.0
2015-5-11,Shanghai,37.0,44.0
2015-5-11,Shanghai,43.0,45.0
2015-5-11,Shanghai,45.0,54.0
2015-5-12,Shanghai,50.0,52.0
2015-5-12,Shanghai,59.0,48.0
2015-5-12,Shanghai,56.0,49.0
2015-5-12,Shanghai,53.0,52.0
2015-5-12,Shanghai,56.0,52.0
2015-5-12,Shanghai,58.0,57.0
2015-5-12,Shanghai,63.0,51.0
2015-5-12,Shanghai,65.0,53.0
2015-5-12,Shanghai,51.0,42.0
2015-5-12,Shanghai,43.0,58.0
2015-5-12,Shanghai,43.0,54.0
2015-5-12,Shanghai,30.0,50.0
2015-5-12,Shanghai,25.0,50.0
2015-5-12,Shanghai,28.0,26.0
2015-5-12,Shanghai,26.0,40.0
2015-5-12,Shanghai,20.0,31.0
2015-5-12,Shanghai,24.0,38.0
2015-5-12,Shanghai,26.0,39.0
2015-5-12,Shanghai,26.0,41.0
2015-5-12,Shanghai,30.0,47.0
2015-5-12,Shanghai,34.0,46.0
2015-5-12,Shanghai,40.0,49.0
2015-5-12,Shanghai,48.0,46.0
2015-5-12,Shanghai,48.0,46.0
2015-5-13,Shanghai,45.0,42.0
2015-5-13,Shanghai,40.0,32.0
2015-5-13,Shanghai,45.0,43.0
2015-5-13,Shanghai,50.0,50.0
2015-5-13,Shanghai,49.0,45.0
2015-5-13,Shanghai,51.0,51.0
2015-5-13,Shanghai,56.0,58.0
2015-5-13,Shanghai,58.0,44.0
2015-5-13,Shanghai,48.0,42.0
2015-5-13,Shanghai,43.0,51.0
2015-5-13,Shanghai,42.0,40.0
2015-5-13,Shanghai,40.0,37.0
2015-5-13,Shanghai,38.0,35.0
2015-5-13,Shanghai,41.0,40.0
2015-5-13,Shanghai,51.0,48.0
2015-5-13,Shanghai,49.0,46.0
2015-5-13,Shanghai,48.0,40.0
2015-5-13,Shanghai,46.0,36.0
2015-5-13,Shanghai,53.0,33.0
2015-5-13,Shanghai,51.0,45.0
2015-5-13,Shanghai,53.0,49.0
2015-5-13,Shanghai,54.0,51.0
2015-5-13,Shanghai,56.0,49.0
2015-5-13,Shanghai,53.0,52.0
2015-5-14,Shanghai,51.0,46.0
2015-5-14,Shanghai,55.0,53.0
2015-5-14,Shanghai,58.0,56.0
2015-5-14,Shanghai,63.0,55.0
2015-5-14,Shanghai,65.0,56.0
2015-5-14,Shanghai,62.0,51.0
2015-5-14,Shanghai,61.0,51.0
2015-5-14,Shanghai,62.0,62.0
2015-5-14,Shanghai,66.0,53.0
2015-5-14,Shanghai,47.0,39.0
2015-5-14,Shanghai,47.0,51.0
2015-5-14,Shanghai,51.0,37.0
2015-5-14,Shanghai,38.0,23.0
2015-5-14,Shanghai,36.0,34.0
2015-5-14,Shanghai,37.0,32.0
2015-5-14,Shanghai,39.0,32.0
2015-5-14,Shanghai,41.0,51.0
2015-5-14,Shanghai,57.0,58.0
2015-5-14,Shanghai,70.0,65.0
2015-5-14,Shanghai,72.0,53.0
2015-5-14,Shanghai,65.0,46.0
2015-5-14,Shanghai,55.0,39.0
2015-5-14,Shanghai,50.0,126.0
2015-5-14,Shanghai,55.0,37.0
2015-5-15,Shanghai,55.0,31.0
2015-5-15,Shanghai,47.0,42.0
2015-5-15,Shanghai,45.0,39.0
2015-5-15,Shanghai,43.0,35.0
2015-5-15,Shanghai,49.0,35.0
2015-5-15,Shanghai,52.0,35.0
2015-5-15,Shanghai,54.0,35.0
2015-5-15,Shanghai,59.0,43.0
2015-5-15,Shanghai,57.0,52.0
2015-5-15,Shanghai,62.0,45.0
2015-5-15,Shanghai,65.0,53.0
2015-5-15,Shanghai,69.0,48.0
2015-5-15,Shanghai,74.0,61.0
2015-5-15,Shanghai,71.0,36.0
2015-5-15,Shanghai,52.0,53.0
2015-5-15,Shanghai,53.0,34.0
2015-5-15,Shanghai,52.0,21.0
2015-5-15,Shanghai,58.0,42.0
2015-5-15,Shanghai,51.0,34.0
2015-5-15,Shanghai,41.0,40.0
2015-5-15,Shanghai,37.0,26.0
2015-5-15,Shanghai,26.0,25.0
2015-5-15,Shanghai,28.0,30.0
2015-5-15,Shanghai,30.0,29.0
2015-5-16,Shanghai,38.0,41.0
2015-5-16,Shanghai,36.0,29.0
2015-5-16,Shanghai,46.0,59.0
2015-5-16,Shanghai,63.0,56.0
2015-5-16,Shanghai,60.0,53.0
2015-5-16,Shanghai,60.0,63.0
2015-5-16,Shanghai,62.0,65.0
2015-5-16,Shanghai,57.0,59.0
2015-5-16,Shanghai,48.0,59.0
2015-5-16,Shanghai,48.0,49.0
2015-5-16,Shanghai,37.0,49.0
2015-5-16,Shanghai,36.0,39.0
2015-5-16,Shanghai,38.0,45.0
2015-5-16,Shanghai,34.0,46.0
2015-5-16,Shanghai,27.0,36.0
2015-5-16,Shanghai,31.0,46.0
2015-5-16,Shanghai,28.0,40.0
2015-5-16,Shanghai,30.0,32.0
2015-5-16,Shanghai,29.0,36.0
2015-5-16,Shanghai,36.0,42.0
2015-5-16,Shanghai,34.0,35.0
2015-5-16,Shanghai,36.0,40.0
2015-5-16,Shanghai,35.0,36.0
2015-5-16,Shanghai,36.0,69.0
2015-5-17,Shanghai,39.0,37.0
2015-5-17,Shanghai,36.0,35.0
2015-5-17,Shanghai,37.0,35.0
2015-5-17,Shanghai,34.0,33.0
2015-5-17,Shanghai,33.0,31.0
2015-5-17,Shanghai,32.0,39.0
2015-5-17,Shanghai,31.0,72.0
2015-5-17,Shanghai,35.0,71.0
2015-5-17,Shanghai,38.0,27.0
2015-5-17,Shanghai,31.0,42.0
2015-5-17,Shanghai,28.0,48.0
2015-5-17,Shanghai,24.0,26.0
2015-5-17,Shanghai,25.0,56.0
2015-5-17,Shanghai,29.0,33.0
2015-5-17,Shanghai,22.0,48.0
2015-5-17,Shanghai,26.0,35.0
2015-5-17,Shanghai,30.0,42.0
2015-5-17,Shanghai,35.0,39.0
2015-5-17,Shanghai,43.0,47.0
2015-5-17,Shanghai,51.0,37.0
2015-5-17,Shanghai,48.0,44.0
2015-5-17,Shanghai,46.0,39.0
2015-5-17,Shanghai,49.0,45.0
2015-5-17,Shanghai,46.0,42.0
2015-5-18,Shanghai,45.0,39.0
2015-5-18,Shanghai,49.0,41.0
2015-5-18,Shanghai,50.0,48.0
2015-5-18,Shanghai,57.0,45.0
2015-5-18,Shanghai,57.0,48.0
2015-5-18,Shanghai,62.0,47.0
2015-5-18,Shanghai,68.0,52.0
2015-5-18,Shanghai,69.0,59.0
2015-5-18,Shanghai,76.0,65.0
2015-5-18,Shanghai,82.0,76.0
2015-5-18,Shanghai,94.0,93.0
2015-5-18,Shanghai,89.0,43.0
2015-5-18,Shanghai,53.0,28.0
2015-5-18,Shanghai,42.0,27.0
2015-5-18,Shanghai,40.0,38.0
2015-5-18,Shanghai,46.0,36.0
2015-5-18,Shanghai,43.0,45.0
2015-5-18,Shanghai,54.0,36.0
2015-5-18,Shanghai,60.0,40.0
2015-5-18,Shanghai,68.0,44.0
2015-5-18,Shanghai,69.0,63.0
2015-5-18,Shanghai,76.0,62.0
2015-5-18,Shanghai,83.0,58.0
2015-5-18,Shanghai,79.0,61.0
2015-5-19,Shanghai,81.0,54.0
2015-5-19,Shanghai,86.0,69.0
2015-5-19,Shanghai,85.0,58.0
2015-5-19,Shanghai,88.0,76.0
2015-5-19,Shanghai,96.0,77.0
2015-5-19,Shanghai,101.0,83.0
2015-5-19,Shanghai,110.0,93.0
2015-5-19,Shanghai,127.0,87.0
2015-5-19,Shanghai,130.0,97.0
2015-5-19,Shanghai,137.0,93.0
2015-5-19,Shanghai,129.0,82.0
2015-5-19,Shanghai,114.0,81.0
2015-5-19,Shanghai,103.0,75.0
2015-5-19,Shanghai,92.0,63.0
2015-5-19,Shanghai,73.0,69.0
2015-5-19,Shanghai,83.0,67.0
2015-5-19,Shanghai,75.0,72.0
2015-5-19,Shanghai,73.0,58.0
2015-5-19,Shanghai,72.0,82.0
2015-5-19,Shanghai,66.0,65.0
2015-5-19,Shanghai,67.0,51.0
2015-5-19,Shanghai,64.0,59.0
2015-5-19,Shanghai,66.0,55.0
2015-5-19,Shanghai,70.0,52.0
2015-5-20,Shanghai,77.0,63.0
2015-5-20,Shanghai,87.0,62.0
2015-5-20,Shanghai,86.0,70.0
2015-5-20,Shanghai,86.0,65.0
2015-5-20,Shanghai,87.0,65.0
2015-5-20,Shanghai,90.0,52.0
2015-5-20,Shanghai,67.0,57.0
2015-5-20,Shanghai,75.0,57.0
2015-5-20,Shanghai,72.0,71.0
2015-5-20,Shanghai,79.0,72.0
2015-5-20,Shanghai,60.0,43.0
2015-5-20,Shanghai,27.0,29.0
2015-5-20,Shanghai,25.0,37.0
2015-5-20,Shanghai,23.0,20.0
2015-5-20,Shanghai,36.0,37.0
2015-5-20,Shanghai,27.0,37.0
2015-5-20,Shanghai,30.0,32.0
2015-5-20,Shanghai,32.0,41.0
2015-5-20,Shanghai,45.0,22.0
2015-5-20,Shanghai,30.0,26.0
2015-5-20,Shanghai,21.0,24.0
2015-5-20,Shanghai,21.0,20.0
2015-5-20,Shanghai,18.0,24.0
2015-5-20,Shanghai,23.0,25.0
2015-5-21,Shanghai,19.0,19.0
2015-5-21,Shanghai,18.0,16.0
2015-5-21,Shanghai,15.0,19.0
2015-5-21,Shanghai,14.0,12.0
2015-5-21,Shanghai,15.0,20.0
2015-5-21,Shanghai,15.0,16.0
2015-5-21,Shanghai,21.0,30.0
2015-5-21,Shanghai,32.0,31.0
2015-5-21,Shanghai,28.0,27.0
2015-5-21,Shanghai,20.0,22.0
2015-5-21,Shanghai,15.0,20.0
2015-5-21,Shanghai,14.0,24.0
2015-5-21,Shanghai,11.0,30.0
2015-5-21,Shanghai,9.0,20.0
2015-5-21,Shanghai,16.0,21.0
2015-5-21,Shanghai,17.0,17.0
2015-5-21,Shanghai,20.0,28.0
2015-5-21,Shanghai,25.0,26.0
2015-5-21,Shanghai,25.0,31.0
2015-5-21,Shanghai,28.0,25.0
2015-5-21,Shanghai,28.0,28.0
2015-5-21,Shanghai,31.0,29.0
2015-5-22,Shanghai,27.0,31.0
2015-5-22,Shanghai,30.0,32.0
2015-5-22,Shanghai,32.0,31.0
2015-5-22,Shanghai,31.0,21.0
2015-5-22,Shanghai,30.0,24.0
2015-5-22,Shanghai,26.0,26.0
2015-5-22,Shanghai,24.0,23.0
2015-5-22,Shanghai,22.0,21.0
2015-5-22,Shanghai,22.0,25.0
2015-5-22,Shanghai,18.0,20.0
2015-5-22,Shanghai,22.0,25.0
2015-5-22,Shanghai,25.0,26.0
2015-5-22,Shanghai,24.0,29.0
2015-5-22,Shanghai,26.0,33.0
2015-5-22,Shanghai,27.0,26.0
2015-5-22,Shanghai,22.0,27.0
2015-5-22,Shanghai,30.0,28.0
2015-5-22,Shanghai,29.0,27.0
2015-5-22,Shanghai,31.0,43.0
2015-5-22,Shanghai,33.0,60.0
2015-5-22,Shanghai,33.0,142.0
2015-5-22,Shanghai,33.0,38.0
2015-5-22,Shanghai,31.0,37.0
2015-5-22,Shanghai,26.0,26.0
2015-5-23,Shanghai,20.0,22.0
2015-5-23,Shanghai,18.0,21.0
2015-5-23,Shanghai,22.0,17.0
2015-5-23,Shanghai,20.0,25.0
2015-5-23,Shanghai,21.0,24.0
2015-5-23,Shanghai,25.0,26.0
2015-5-23,Shanghai,27.0,38.0
2015-5-23,Shanghai,32.0,27.0
2015-5-23,Shanghai,33.0,33.0
2015-5-23,Shanghai,32.0,26.0
2015-5-23,Shanghai,29.0,36.0
2015-5-23,Shanghai,38.0,38.0
2015-5-23,Shanghai,40.0,148.0
2015-5-23,Shanghai,39.0,38.0
2015-5-23,Shanghai,37.0,41.0
2015-5-23,Shanghai,41.0,32.0
2015-5-23,Shanghai,38.0,35.0
2015-5-23,Shanghai,34.0,41.0
2015-5-23,Shanghai,46.0,48.0
2015-5-23,Shanghai,39.0,40.0
2015-5-23,Shanghai,43.0,50.0
2015-5-23,Shanghai,52.0,54.0
2015-5-23,Shanghai,56.0,53.0
2015-5-23,Shanghai,54.0,51.0
2015-5-24,Shanghai,49.0,46.0
2015-5-24,Shanghai,47.0,37.0
2015-5-24,Shanghai,44.0,41.0
2015-5-24,Shanghai,44.0,52.0
2015-5-24,Shanghai,47.0,43.0
2015-5-24,Shanghai,44.0,41.0
2015-5-24,Shanghai,43.0,30.0
2015-5-24,Shanghai,41.0,68.0
2015-5-24,Shanghai,41.0,38.0
2015-5-24,Shanghai,42.0,41.0
2015-5-24,Shanghai,39.0,34.0
2015-5-24,Shanghai,39.0,38.0
2015-5-24,Shanghai,33.0,39.0
2015-5-24,Shanghai,36.0,32.0
2015-5-24,Shanghai,31.0,39.0
2015-5-24,Shanghai,31.0,26.0
2015-5-24,Shanghai,29.0,27.0
2015-5-24,Shanghai,31.0,37.0
2015-5-24,Shanghai,30.0,39.0
2015-5-24,Shanghai,30.0,20.0
2015-5-24,Shanghai,24.0,24.0
2015-5-24,Shanghai,24.0,26.0
2015-5-24,Shanghai,30.0,28.0
2015-5-24,Shanghai,31.0,26.0
2015-5-25,Shanghai,27.0,18.0
2015-5-25,Shanghai,25.0,27.0
2015-5-25,Shanghai,22.0,25.0
2015-5-25,Shanghai,23.0,26.0
2015-5-25,Shanghai,28.0,26.0
2015-5-25,Shanghai,29.0,22.0
2015-5-25,Shanghai,30.0,35.0
2015-5-25,Shanghai,34.0,42.0
2015-5-25,Shanghai,34.0,35.0
2015-5-25,Shanghai,34.0,35.0
2015-5-25,Shanghai,37.0,45.0
2015-5-25,Shanghai,34.0,37.0
2015-5-25,Shanghai,40.0,41.0
2015-5-25,Shanghai,41.0,34.0
2015-5-25,Shanghai,42.0,43.0
2015-5-25,Shanghai,30.0,25.0
2015-5-25,Shanghai,28.0,36.0
2015-5-25,Shanghai,27.0,28.0
2015-5-25,Shanghai,30.0,22.0
2015-5-25,Shanghai,29.0,32.0
2015-5-25,Shanghai,30.0,26.0
2015-5-25,Shanghai,25.0,28.0
2015-5-25,Shanghai,28.0,31.0
2015-5-26,Shanghai,29.0,26.0
2015-5-26,Shanghai,28.0,22.0
2015-5-26,Shanghai,23.0,27.0
2015-5-26,Shanghai,22.0,22.0
2015-5-26,Shanghai,22.0,23.0
2015-5-26,Shanghai,21.0,25.0
2015-5-26,Shanghai,21.0,24.0
2015-5-26,Shanghai,24.0,29.0
2015-5-26,Shanghai,23.0,23.0
2015-5-26,Shanghai,22.0,29.0
2015-5-26,Shanghai,28.0,41.0
2015-5-26,Shanghai,19.0,39.0
2015-5-26,Shanghai,22.0,58.0
2015-5-26,Shanghai,26.0,31.0
2015-5-26,Shanghai,28.0,15.0
2015-5-26,Shanghai,23.0,22.0
2015-5-26,Shanghai,23.0,27.0
2015-5-26,Shanghai,26.0,25.0
2015-5-26,Shanghai,31.0,38.0
2015-5-26,Shanghai,32.0,28.0
2015-5-26,Shanghai,31.0,40.0
2015-5-26,Shanghai,37.0,36.0
2015-5-27,Shanghai,40.0,40.0
2015-5-27,Shanghai,42.0,36.0
2015-5-27,Shanghai,42.0,45.0
2015-5-27,Shanghai,42.0,44.0
2015-5-27,Shanghai,38.0,32.0
2015-5-27,Shanghai,38.0,38.0
2015-5-27,Shanghai,36.0,33.0
2015-5-27,Shanghai,37.0,34.0
2015-5-27,Shanghai,36.0,41.0
2015-5-27,Shanghai,40.0,45.0
2015-5-27,Shanghai,41.0,42.0
2015-5-27,Shanghai,40.0,44.0
2015-5-27,Shanghai,41.0,36.0
2015-5-27,Shanghai,43.0,33.0
2015-5-27,Shanghai,43.0,42.0
2015-5-27,Shanghai,44.0,41.0
2015-5-27,Shanghai,44.0,50.0
2015-5-27,Shanghai,52.0,58.0
2015-5-27,Shanghai,60.0,61.0
2015-5-27,Shanghai,55.0,51.0
2015-5-27,Shanghai,42.0,42.0
2015-5-27,Shanghai,39.0,39.0
2015-5-27,Shanghai,41.0,38.0
2015-5-27,Shanghai,40.0,43.0
2015-5-28,Shanghai,43.0,45.0
2015-5-28,Shanghai,49.0,56.0
2015-5-28,Shanghai,53.0,44.0
2015-5-28,Shanghai,56.0,42.0
2015-5-28,Shanghai,54.0,45.0
2015-5-28,Shanghai,41.0,36.0
2015-5-28,Shanghai,31.0,18.0
2015-5-28,Shanghai,33.0,31.0
2015-5-28,Shanghai,28.0,18.0
2015-5-28,Shanghai,21.0,22.0
2015-5-28,Shanghai,31.0,28.0
2015-5-28,Shanghai,27.0,32.0
2015-5-28,Shanghai,38.0,31.0
2015-5-28,Shanghai,41.0,29.0
2015-5-28,Shanghai,41.0,38.0
2015-5-28,Shanghai,44.0,44.0
2015-5-28,Shanghai,43.0,38.0
2015-5-28,Shanghai,38.0,27.0
2015-5-28,Shanghai,36.0,27.0
2015-5-28,Shanghai,37.0,31.0
2015-5-28,Shanghai,40.0,39.0
2015-5-28,Shanghai,35.0,27.0
2015-5-28,Shanghai,29.0,21.0
2015-5-28,Shanghai,30.0,30.0
2015-5-29,Shanghai,33.0,27.0
2015-5-29,Shanghai,28.0,20.0
2015-5-29,Shanghai,22.0,18.0
2015-5-29,Shanghai,17.0,6.0
2015-5-29,Shanghai,15.0,16.0
2015-5-29,Shanghai,20.0,19.0
2015-5-29,Shanghai,20.0,17.0
2015-5-29,Shanghai,20.0,22.0
2015-5-29,Shanghai,22.0,8.0
2015-5-29,Shanghai,24.0,17.0
2015-5-29,Shanghai,29.0,26.0
2015-5-29,Shanghai,27.0,24.0
2015-5-29,Shanghai,34.0,31.0
2015-5-29,Shanghai,41.0,36.0
2015-5-29,Shanghai,39.0,39.0
2015-5-29,Shanghai,39.0,35.0
2015-5-29,Shanghai,42.0,27.0
2015-5-29,Shanghai,45.0,40.0
2015-5-29,Shanghai,48.0,41.0
2015-5-29,Shanghai,52.0,40.0
2015-5-29,Shanghai,56.0,37.0
2015-5-29,Shanghai,60.0,43.0
2015-5-29,Shanghai,58.0,46.0
2015-5-29,Shanghai,57.0,41.0
2015-5-30,Shanghai,60.0,39.0
2015-5-30,Shanghai,64.0,46.0
2015-5-30,Shanghai,83.0,66.0
2015-5-30,Shanghai,99.0,60.0
2015-5-30,Shanghai,73.0,39.0
2015-5-30,Shanghai,60.0,50.0
2015-5-30,Shanghai,78.0,59.0
2015-5-30,Shanghai,58.0,47.0
2015-5-30,Shanghai,46.0,41.0
2015-5-30,Shanghai,46.0,38.0
2015-5-30,Shanghai,39.0,35.0
2015-5-30,Shanghai,41.0,37.0
2015-5-30,Shanghai,39.0,23.0
2015-5-30,Shanghai,27.0,20.0
2015-5-30,Shanghai,30.0,23.0
2015-5-30,Shanghai,26.0,26.0
2015-5-30,Shanghai,25.0,26.0
2015-5-30,Shanghai,24.0,14.0
2015-5-30,Shanghai,23.0,25.0
2015-5-30,Shanghai,21.0,22.0
2015-5-30,Shanghai,19.0,19.0
2015-5-30,Shanghai,21.0,32.0
2015-5-30,Shanghai,25.0,31.0
2015-5-30,Shanghai,30.0,24.0
2015-5-31,Shanghai,27.0,22.0
2015-5-31,Shanghai,30.0,24.0
2015-5-31,Shanghai,36.0,33.0
2015-5-31,Shanghai,32.0,35.0
2015-5-31,Shanghai,37.0,31.0
2015-5-31,Shanghai,43.0,29.0
2015-5-31,Shanghai,47.0,38.0
2015-5-31,Shanghai,53.0,42.0
2015-5-31,Shanghai,52.0,42.0
2015-5-31,Shanghai,51.0,40.0
2015-5-31,Shanghai,61.0,52.0
2015-5-31,Shanghai,75.0,59.0
2015-5-31,Shanghai,82.0,69.0
2015-5-31,Shanghai,89.0,72.0
2015-5-31,Shanghai,89.0,61.0
2015-5-31,Shanghai,80.0,45.0
2015-5-31,Shanghai,66.0,49.0
2015-5-31,Shanghai,63.0,51.0
2015-5-31,Shanghai,70.0,62.0
2015-5-31,Shanghai,78.0,60.0
2015-5-31,Shanghai,82.0,70.0
2015-5-31,Shanghai,82.0,67.0
2015-5-31,Shanghai,81.0,66.0
2015-5-31,Shanghai,73.0,57.0
2015-6-1,Shanghai,63.0,48.0
2015-6-1,Shanghai,57.0,40.0
2015-6-1,Shanghai,55.0,41.0
2015-6-1,Shanghai,54.0,45.0
2015-6-1,Shanghai,60.0,47.0
2015-6-1,Shanghai,62.0,47.0
2015-6-1,Shanghai,68.0,57.0
2015-6-1,Shanghai,69.0,53.0
2015-6-1,Shanghai,70.0,54.0
2015-6-1,Shanghai,70.0,51.0
2015-6-1,Shanghai,70.0,55.0
2015-6-1,Shanghai,70.0,49.0
2015-6-1,Shanghai,73.0,55.0
2015-6-1,Shanghai,67.0,37.0
2015-6-1,Shanghai,60.0,48.0
2015-6-1,Shanghai,57.0,45.0
2015-6-1,Shanghai,62.0,47.0
2015-6-1,Shanghai,63.0,56.0
2015-6-1,Shanghai,61.0,45.0
2015-6-1,Shanghai,63.0,58.0
2015-6-1,Shanghai,68.0,44.0
2015-6-1,Shanghai,60.0,43.0
2015-6-1,Shanghai,52.0,33.0
2015-6-1,Shanghai,50.0,36.0
2015-6-2,Shanghai,47.0,35.0
2015-6-2,Shanghai,47.0,31.0
2015-6-2,Shanghai,44.0,32.0
2015-6-2,Shanghai,44.0,28.0
2015-6-2,Shanghai,43.0,27.0
2015-6-2,Shanghai,40.0,32.0
2015-6-2,Shanghai,42.0,26.0
2015-6-2,Shanghai,41.0,28.0
2015-6-2,Shanghai,35.0,5.0
2015-6-2,Shanghai,22.0,6.0
2015-6-2,Shanghai,25.0,6.0
2015-6-2,Shanghai,25.0,17.0
2015-6-2,Shanghai,26.0,8.0
2015-6-2,Shanghai,36.0,30.0
2015-6-2,Shanghai,40.0,33.0
2015-6-2,Shanghai,42.0,40.0
2015-6-2,Shanghai,54.0,52.0
2015-6-2,Shanghai,70.0,63.0
2015-6-2,Shanghai,72.0,56.0
2015-6-2,Shanghai,85.0,48.0
2015-6-2,Shanghai,87.0,48.0
2015-6-2,Shanghai,79.0,55.0
2015-6-2,Shanghai,60.0,43.0
2015-6-2,Shanghai,58.0,42.0
2015-6-3,Shanghai,7.0,3.0
